task,position,icl_index,token_role,layer,stable_rank,rank90,participation_ratio
next_item,icl10/label,10,last_label_token,15,9.381493454986725,69,31.37012077079884
park-country,icl10/label,10,last_label_token,15,12.067040207531765,71,41.90796480863457
person-instrument,icl10/label,10,last_label_token,15,3.3906896232752666,35,6.192114417555568
person-occupation,icl10/label,10,last_label_token,15,3.551993616777065,45,8.957340211143077
person-sport,icl10/label,10,last_label_token,15,4.996909937593433,45,9.863885632726742
present-past,icl10/label,10,last_label_token,15,21.53148699482439,91,67.51785814803713
prev_item,icl10/label,10,last_label_token,15,8.306108470574438,72,30.326360132011985
sentiment,icl10/label,10,last_label_token,15,2.4161129503832224,71,5.490699650480416
singular-plural,icl10/label,10,last_label_token,15,12.845678753417165,74,45.252877767013466
antonym,icl10/label,10,last_label_token,15,28.27294064610076,114,86.69360449664802
capitalize,icl10/label,10,last_label_token,15,13.615576801034358,104,59.23173838236525
capitalize_first_letter,icl10/label,10,last_label_token,15,15.973595626396735,69,39.34370405556154
country-currency,icl10/label,10,last_label_token,15,3.805590005351364,47,10.887168670837225
landmark-country,icl10/label,10,last_label_token,15,11.91041646588779,63,33.46533690384882
lowercase_first_letter,icl10/label,10,last_label_token,15,15.845759730488295,70,38.984563879210384
product-company,icl10/label,10,last_label_token,15,5.682492637689754,46,15.167327088581251
synonym,icl10/label,10,last_label_token,15,27.683999123953463,115,91.63249307289348
word_length,icl10/label,10,last_label_token,15,7.02446346186232,65,20.483627836623658
ag_news,icl10/label,10,last_label_token,16,3.541400073458723,34,5.309432174661816
capitalize_last_letter,icl10/label,10,last_label_token,16,7.980192958409862,64,21.087221920764957
capitalize_second_letter,icl10/label,10,last_label_token,16,9.271064845508395,63,21.408943760945746
commonsense_qa,icl10/label,10,last_label_token,16,4.698621981948629,65,9.933141442644649
country-capital,icl10/label,10,last_label_token,16,12.264637507038456,73,41.68742143202741
english-french,icl10/label,10,last_label_token,16,14.785148211525563,116,65.60382882640596
english-german,icl10/label,10,last_label_token,16,12.509058780980862,118,58.82797465126774
english-spanish,icl10/label,10,last_label_token,16,12.535735261530181,115,57.36350611378879
lowercase_last_letter,icl10/label,10,last_label_token,16,9.042124182948225,67,25.461900011116892
national_parks,icl10/label,10,last_label_token,16,13.007990966852722,56,34.931772188053
next_capital_letter,icl10/label,10,last_label_token,16,16.53278647311342,64,36.08403579863171
next_item,icl10/label,10,last_label_token,16,9.717825711431136,69,32.36813555319086
park-country,icl10/label,10,last_label_token,16,12.774135689536847,72,43.906003221285836
person-instrument,icl10/label,10,last_label_token,16,3.3131592782272317,36,6.1238857379430875
person-occupation,icl10/label,10,last_label_token,16,3.4702501086048745,44,8.68922375455751
person-sport,icl10/label,10,last_label_token,16,5.064547020241096,46,9.80854301707048
present-past,icl10/label,10,last_label_token,16,21.674653147345314,90,67.31317133600562
prev_item,icl10/label,10,last_label_token,16,8.558280702270082,73,31.41974622529129
sentiment,icl10/label,10,last_label_token,16,2.429223778159862,72,5.566373725835442
singular-plural,icl10/label,10,last_label_token,16,12.521357291952574,74,44.87048513539887
antonym,icl10/label,10,last_label_token,16,28.388967103881676,114,87.64104320259402
capitalize,icl10/label,10,last_label_token,16,13.953244545998217,103,59.36225396604422
capitalize_first_letter,icl10/label,10,last_label_token,16,16.32209113341666,67,38.26187844979485
country-currency,icl10/label,10,last_label_token,16,3.4741530860210283,47,9.66233967672466
landmark-country,icl10/label,10,last_label_token,16,11.815537667862793,64,34.40817140450315
lowercase_first_letter,icl10/label,10,last_label_token,16,15.252289803029589,67,37.31435588018085
product-company,icl10/label,10,last_label_token,16,5.767163049345623,48,15.441097997032024
synonym,icl10/label,10,last_label_token,16,28.27207607471355,115,92.30863526426806
word_length,icl10/label,10,last_label_token,16,7.221407724864319,66,20.63999276402132
ag_news,icl10/label,10,last_label_token,17,3.453084380618821,34,5.310228204507111
capitalize_last_letter,icl10/label,10,last_label_token,17,8.078338420987825,67,21.657037255967552
capitalize_second_letter,icl10/label,10,last_label_token,17,9.728915776343555,68,22.887981081217617
commonsense_qa,icl10/label,10,last_label_token,17,4.602721963271368,65,9.669320244378001
country-capital,icl10/label,10,last_label_token,17,12.106010065587789,71,41.00825359483198
english-french,icl10/label,10,last_label_token,17,14.115384630524577,116,62.77954042777739
english-german,icl10/label,10,last_label_token,17,11.467754963072794,117,54.29957265741882
english-spanish,icl10/label,10,last_label_token,17,12.137978860206323,115,55.18841763491047
lowercase_last_letter,icl10/label,10,last_label_token,17,9.310809731909606,73,27.489335647597358
national_parks,icl10/label,10,last_label_token,17,12.860501793781573,56,34.482735779318446
next_capital_letter,icl10/label,10,last_label_token,17,16.53104035584172,65,35.85499727573701
next_item,icl10/label,10,last_label_token,17,9.533637233320645,69,32.15706552668661
park-country,icl10/label,10,last_label_token,17,12.755702896754507,71,43.502542774681416
person-instrument,icl10/label,10,last_label_token,17,3.1018473926398347,33,5.651246191400893
person-occupation,icl10/label,10,last_label_token,17,3.559306732829554,45,9.054365443215907
person-sport,icl10/label,10,last_label_token,17,5.155961620844956,44,9.505239921970189
present-past,icl10/label,10,last_label_token,17,21.031738016250845,90,66.57130943347236
prev_item,icl10/label,10,last_label_token,17,8.564593979795873,73,31.75349276103588
sentiment,icl10/label,10,last_label_token,17,2.4653433946497323,72,5.711471947137017
singular-plural,icl10/label,10,last_label_token,17,12.549221565903439,73,44.36231854097637
antonym,icl10/label,10,last_label_token,17,28.22596733796305,114,87.51243553696722
capitalize,icl10/label,10,last_label_token,17,13.922609042535596,102,58.78449187086724
capitalize_first_letter,icl10/label,10,last_label_token,17,17.76354565234741,74,45.23145236434896
country-currency,icl10/label,10,last_label_token,17,3.4786483451135144,47,9.733144501553728
landmark-country,icl10/label,10,last_label_token,17,11.824343366706055,63,34.25510454203696
lowercase_first_letter,icl10/label,10,last_label_token,17,16.89822288728978,75,44.31804322111205
product-company,icl10/label,10,last_label_token,17,5.676807857381332,46,15.214813115330175
synonym,icl10/label,10,last_label_token,17,27.62957353428261,115,91.05037250006454
word_length,icl10/label,10,last_label_token,17,7.329311010596393,66,20.647055246279724
ag_news,icl10/label,10,last_label_token,18,3.401702064541972,33,5.264339518290196
capitalize_last_letter,icl10/label,10,last_label_token,18,7.715464474767315,65,20.079778254548582
capitalize_second_letter,icl10/label,10,last_label_token,18,9.692153328374367,66,21.28993631251612
commonsense_qa,icl10/label,10,last_label_token,18,4.515607038767249,64,9.355158637495997
country-capital,icl10/label,10,last_label_token,18,11.806391388019971,71,40.51795999339673
english-french,icl10/label,10,last_label_token,18,13.762583260777856,115,60.375965600008605
english-german,icl10/label,10,last_label_token,18,10.753925040953952,116,50.50991530597592
english-spanish,icl10/label,10,last_label_token,18,11.882473832308014,114,53.89393151000276
lowercase_last_letter,icl10/label,10,last_label_token,18,8.632111785134043,71,25.675283878253925
national_parks,icl10/label,10,last_label_token,18,13.014169388047113,56,34.45244327696392
next_capital_letter,icl10/label,10,last_label_token,18,16.225161154455876,62,34.5920793786576
next_item,icl10/label,10,last_label_token,18,9.749098194378593,69,32.5695727752536
park-country,icl10/label,10,last_label_token,18,12.913333365004721,70,43.1546735738484
person-instrument,icl10/label,10,last_label_token,18,3.0825109727184214,34,5.5922892714724135
person-occupation,icl10/label,10,last_label_token,18,3.6742032599689995,45,9.417659818665491
person-sport,icl10/label,10,last_label_token,18,5.227447979533471,44,9.381595586191887
present-past,icl10/label,10,last_label_token,18,20.372062631931843,90,66.12646667886155
prev_item,icl10/label,10,last_label_token,18,8.616451064173612,72,31.809711448402055
sentiment,icl10/label,10,last_label_token,18,2.487859692662415,72,5.808151057429197
singular-plural,icl10/label,10,last_label_token,18,11.897760782214753,73,43.43355500514343
antonym,icl10/label,10,last_label_token,18,27.30510222790141,114,87.13682928917765
capitalize,icl10/label,10,last_label_token,18,14.101832155931422,102,57.00705205745072
capitalize_first_letter,icl10/label,10,last_label_token,18,17.90285434972181,75,44.40874533729614
country-currency,icl10/label,10,last_label_token,18,3.2966282319033935,46,8.97076429077713
landmark-country,icl10/label,10,last_label_token,18,11.599195242223107,62,34.00248303547491
lowercase_first_letter,icl10/label,10,last_label_token,18,15.817006243168796,76,42.28926148632114
product-company,icl10/label,10,last_label_token,18,5.697839730374198,46,15.37466495456684
synonym,icl10/label,10,last_label_token,18,27.909279740950158,115,90.81824454459179
word_length,icl10/label,10,last_label_token,18,7.262514431285224,67,20.406964595664736
ag_news,icl10/label,10,last_label_token,19,3.3617302444279042,31,5.213659411954114
capitalize_last_letter,icl10/label,10,last_label_token,19,7.736493275663459,68,20.61020096702939
capitalize_second_letter,icl10/label,10,last_label_token,19,9.824530825626997,69,22.327836882129787
commonsense_qa,icl10/label,10,last_label_token,19,4.55699388221146,62,9.174161027674995
country-capital,icl10/label,10,last_label_token,19,11.384532996296674,71,39.99690961579206
english-french,icl10/label,10,last_label_token,19,13.261912093722978,114,58.04793075505718
english-german,icl10/label,10,last_label_token,19,10.345373401767617,114,47.498690049379206
english-spanish,icl10/label,10,last_label_token,19,11.5687091090205,113,51.53146934007224
lowercase_last_letter,icl10/label,10,last_label_token,19,8.68252051648854,73,26.617196955347314
national_parks,icl10/label,10,last_label_token,19,13.301769870711496,56,35.27341518916652
next_capital_letter,icl10/label,10,last_label_token,19,16.423892818236354,64,34.9354321867289
next_item,icl10/label,10,last_label_token,19,9.96425401517646,70,33.187281777003584
park-country,icl10/label,10,last_label_token,19,12.915265594525517,71,43.10288255070544
person-instrument,icl10/label,10,last_label_token,19,3.0593492427379894,33,5.540361102505254
person-occupation,icl10/label,10,last_label_token,19,3.7171779913651224,45,9.554299332531366
person-sport,icl10/label,10,last_label_token,19,5.209232550425945,47,9.746901314167538
present-past,icl10/label,10,last_label_token,19,20.60629848713088,90,66.38960230220883
prev_item,icl10/label,10,last_label_token,19,8.762061516673846,73,32.46481337243961
sentiment,icl10/label,10,last_label_token,19,2.530716547395661,73,6.002449785078758
singular-plural,icl10/label,10,last_label_token,19,11.931243222692654,73,43.311256151744345
antonym,icl10/label,10,last_label_token,19,26.69282321637072,114,86.94545109978259
capitalize,icl10/label,10,last_label_token,19,14.29341799849585,102,56.97898322836815
capitalize_first_letter,icl10/label,10,last_label_token,19,19.236087341111936,78,48.10844559407967
country-currency,icl10/label,10,last_label_token,19,3.2260727296565235,46,8.69891231582726
landmark-country,icl10/label,10,last_label_token,19,11.487699402573657,62,34.00521895617791
lowercase_first_letter,icl10/label,10,last_label_token,19,16.32796256229287,78,45.022248727538845
product-company,icl10/label,10,last_label_token,19,5.799672523998547,47,15.694338308433922
synonym,icl10/label,10,last_label_token,19,27.20581972638532,115,90.41159838048566
word_length,icl10/label,10,last_label_token,19,7.4104987084581175,68,20.782651115419707
ag_news,icl10/label,10,last_label_token,20,3.39385704940274,33,5.303494931855642
capitalize_last_letter,icl10/label,10,last_label_token,20,7.65453222109598,69,20.821342303704032
capitalize_second_letter,icl10/label,10,last_label_token,20,9.619150925221357,70,21.980800015780353
commonsense_qa,icl10/label,10,last_label_token,20,4.687888697669673,64,9.352318370013764
country-capital,icl10/label,10,last_label_token,20,11.55903990139415,71,40.044420290356044
english-french,icl10/label,10,last_label_token,20,12.805660825778016,114,56.42506565361774
english-german,icl10/label,10,last_label_token,20,9.934338596332239,114,45.31734208927331
english-spanish,icl10/label,10,last_label_token,20,11.082108332236459,112,49.767050890464084
lowercase_last_letter,icl10/label,10,last_label_token,20,8.562266534645227,73,26.339756640758708
national_parks,icl10/label,10,last_label_token,20,13.163200011861052,58,35.37968999367239
next_capital_letter,icl10/label,10,last_label_token,20,16.245844160966712,64,34.66684531259354
next_item,icl10/label,10,last_label_token,20,10.101052945168945,70,33.63607940534654
park-country,icl10/label,10,last_label_token,20,13.38622623310932,71,43.671612708943776
person-instrument,icl10/label,10,last_label_token,20,3.1491621635136067,35,5.70571393954992
person-occupation,icl10/label,10,last_label_token,20,3.7913043934614645,47,9.916837749656034
person-sport,icl10/label,10,last_label_token,20,5.210344792042959,48,9.84847939144336
present-past,icl10/label,10,last_label_token,20,20.956897942053306,90,66.92813002614143
prev_item,icl10/label,10,last_label_token,20,8.870176828995234,73,33.01283591238949
