token_role,task,task_group,point_type,x_fv_pc1_raw_dot,y_activation_pc1_raw_dot,prompt_index,query_source_index,query_input,query_output,demo_source_index,demo_input,demo_output,token_position,token_text,token_label
last_prompt_token,park-country,train,activation,1.1107662916183472,-16.055246353149414,97,174,Vikos-Aoos National Park,Greece,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.7160978317260742,-17.365264892578125,98,350,Wilpattu National Park,Sri Lanka,,,,144,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.0658116340637207,-16.26528549194336,99,273,Cerro Cora National Park,Paraguay,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.1665496826171875,-16.34796714782715,100,42,Puyehue National Park,Chile,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.11105775833129883,-16.57077407836914,101,127,Muddus National Park,Sweden,,,,160,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.8110743761062622,-15.536003112792969,102,255,Arenal Volcano National Park,Costa Rica,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.511242151260376,-14.737215042114258,103,11,Ojców National Park,Poland,,,,145,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.012960433959961,-16.96834945678711,104,203,Puerto Princesa Subterranean River National Park,Philippines,,,,165,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.47669005393981934,-15.101234436035156,105,297,Teide National Park,Spain,,,,152,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.519545555114746,-19.73123550415039,106,65,Karaburun-Sazan National Marine Park,Albania,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.7439923286437988,-17.663005828857422,107,324,El Avila National Park,Venezuela,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.385908842086792,-15.2665433883667,108,313,Nki National Park,Cameroon,,,,160,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.12146949768066406,-16.062137603759766,109,488,Mount Elgon National Park,Uganda,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.9575095176696777,-20.252243041992188,110,514,Natma Taung National Park,Myanmar,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.8219261169433594,-13.634241104125977,111,519,Kaptai National Park,Bangladesh,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.10478401184082031,-15.280040740966797,112,135,Hundred Islands National Park,Philippines,,,,157,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.07684993743896484,-17.108755111694336,113,375,Köprülü Canyon National Park,Turkey,,,,152,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.20801067352294922,-14.672845840454102,114,173,Dahlak Marine National Park,Eritrea,,,,165,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.40598726272583,-17.295875549316406,115,215,Blue Mountains National Park,Australia,,,,159,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.4531539678573608,-18.189353942871094,116,325,Monteverde Cloud Forest Reserve,Costa Rica,,,,162,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.3602721691131592,-15.730195999145508,117,250,Phong Nha-Ke Bang National Park,Vietnam,,,,158,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.3332798480987549,-16.279367446899414,118,22,Ķemeri National Park,Latvia,,,,151,:,query_predictive_token
last_prompt_token,park-country,train,activation,-3.188508987426758,-18.142780303955078,119,77,Taman Negara National Park,Malaysia,,,,152,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.777550220489502,-17.06389045715332,120,507,Fazao-Malfakassa National Park,Togo,,,,164,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.5288703441619873,-17.500572204589844,121,411,Khosrov Forest State Reserve,Armenia,,,,153,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.37817490100860596,-16.685970306396484,122,409,Volcan Masaya National Park,Nicaragua,,,,146,:,query_predictive_token
last_prompt_token,park-country,train,activation,0.14407753944396973,-14.173856735229492,123,50,Pelister National Park,North Macedonia,,,,150,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.07445192337036133,-17.68701171875,124,180,Belasitsa Nature Park,Bulgaria,,,,164,:,query_predictive_token
last_prompt_token,park-country,train,activation,-2.266022205352783,-17.819305419921875,125,355,Tarangire National Park,Tanzania,,,,149,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.9476690292358398,-18.152971267700195,126,454,Ajloun Forest Reserve,Jordan,,,,161,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.6566617488861084,-16.223134994506836,127,336,Arli National Park,Burkina Faso,,,,142,:,query_predictive_token
last_prompt_token,park-country,train,activation,-0.5424914360046387,-15.312508583068848,128,124,Alitash National Park,Ethiopia,,,,155,:,query_predictive_token
last_prompt_token,park-country,train,activation,-1.4667121171951294,-16.451892852783203,129,105,Loango National Park,Gabon,,,,155,:,query_predictive_token
last_prompt_token,park-country,train,function_vector,-6.596110820770264,-9.881865501403809,,,,,,,,,,
last_prompt_token,english-german,train,activation,14.366368293762207,22.52593231201172,0,61,fourth,vierte,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.38806438446045,22.28649139404297,1,2937,clothing,kleidung,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.441911697387695,19.99936294555664,2,227,moments,Momente,,,,129,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.11015796661377,20.425369262695312,3,2256,protests,proteste,,,,119,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.085437774658203,20.23773193359375,4,979,concert,konzert,,,,118,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.918560981750488,21.883403778076172,5,477,edit,bearbeiten,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.752998352050781,24.490022659301758,6,947,registered,registriert,,,,116,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.531206130981445,22.549474716186523,7,2577,contribution,beitrag,,,,119,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.457650184631348,22.210269927978516,8,839,burns,verbrennungen,,,,115,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.335599899291992,21.07451820373535,9,1980,rail,schienen,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.964917182922363,25.123634338378906,10,3539,going,gehen,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.194805145263672,18.061038970947266,11,3257,brunswick,Braunschweig,,,,121,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.187967300415039,20.001304626464844,12,1804,president,präsident,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.569974899291992,20.516876220703125,13,1888,patients,Patienten,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.558014869689941,22.05272102355957,14,274,recognition,Anerkennung,,,,116,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.595157623291016,23.744094848632812,15,2841,characteristics,eigenschaften,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.644044876098633,21.7601318359375,16,2155,ride,fahren,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.759339332580566,23.61134910583496,17,1873,complaint,beschwerde,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.010234832763672,24.00271224975586,18,3462,maker,hersteller,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.6424560546875,19.394580841064453,19,1559,holiday,Urlaub,,,,129,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.948570251464844,21.737871170043945,20,1449,exhibition,Ausstellung,,,,118,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.068086624145508,22.59203338623047,21,2039,print,drucken,,,,121,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.845748901367188,22.844310760498047,22,767,named,benannt,,,,119,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.044769287109375,21.360139846801758,23,2529,broke,gebrochen,,,,121,:,query_predictive_token
last_prompt_token,english-german,train,activation,15.293882369995117,24.042556762695312,24,1162,husband,Ehemann,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.85600471496582,23.805330276489258,25,2278,before,vorher,,,,122,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.47369384765625,22.221508026123047,26,2362,click,klicken,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.44056510925293,21.418052673339844,27,2268,paint,farbe,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.059937477111816,20.65093994140625,28,3233,minor,minderjähriger,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.75950813293457,19.60865020751953,29,735,promotion,Beförderung,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,15.128475189208984,22.874393463134766,30,3334,gradually,allmählich,,,,127,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.618282318115234,20.772354125976562,31,1053,editor,redakteur,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.334869384765625,20.72589111328125,32,832,twenty,zwanzig,,,,128,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.346524238586426,21.555633544921875,33,2457,important,wichtig,,,,118,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.579376220703125,23.123924255371094,34,2108,carrier,Träger,,,,116,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.161577224731445,20.753747940063477,35,2403,popular,beliebt,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.178436279296875,17.447837829589844,36,2188,raiders,Räuber,,,,131,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.74270248413086,19.864459991455078,37,1056,cloud,wolke,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.707409858703613,22.613914489746094,38,2963,addresses,adressen,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.526063919067383,19.444456100463867,39,1223,moon,mond,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.901721000671387,19.35338020324707,40,1692,california,Kalifornien,,,,116,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.443595886230469,20.943817138671875,41,3326,penalty,Strafe,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,15.288740158081055,23.711101531982422,42,1017,closure,Schluss,,,,119,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.512434005737305,20.678258895874023,43,1349,cartoon,zeichentrickfilm,,,,120,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.005721092224121,21.015399932861328,44,3398,crown,krone,,,,117,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.714956283569336,20.871139526367188,45,2410,populated,bevölkert,,,,116,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.60626220703125,17.691713333129883,46,3506,belgian,belgisch,,,,128,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.134561538696289,20.215559005737305,47,1376,bicycle,Fahrrad,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.282328605651855,20.807796478271484,48,3332,wood,holz,,,,118,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.399410247802734,19.235448837280273,49,3167,career,karriere,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.363250732421875,22.085676193237305,50,1026,abandoned,verlassen,,,,121,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.218148231506348,23.474777221679688,51,327,struggle,kampf,,,,121,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.859102249145508,22.71514320373535,52,34,script,Drehbuch,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.084789276123047,21.871091842651367,53,2778,hoped,gehofft,,,,123,:,query_predictive_token
last_prompt_token,english-german,train,activation,13.184283256530762,20.897682189941406,54,532,faces,Gesichter,,,,118,:,query_predictive_token
last_prompt_token,english-german,train,activation,14.279495239257812,23.536880493164062,55,1765,eight,acht,,,,116,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.723114967346191,21.263957977294922,56,1637,damaged,beschädigt,,,,125,:,query_predictive_token
last_prompt_token,english-german,train,activation,12.328865051269531,19.156648635864258,57,2758,utility,Nützlichkeit,,,,119,:,query_predictive_token
