doc_id,family,ok_opus,ok_gpt5,accepted,items_opus,items_gpt5,items_both,n_issues_opus,n_issues_gpt5
trailing_commas__t012,trailing_commas,False,False,False,family_rule invalid meaning_change wrong_task,family_rule invalid meaning_change wrong_task,family_rule invalid meaning_change wrong_task,4,5
trailing_commas__t014,trailing_commas,False,False,False,artefact inconsistent_convention padding,fake_decision family_rule,,5,2
trailing_commas__t015,trailing_commas,False,False,False,extra_change padding,fake_decision,,3,3
trailing_commas__t016,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,inconsistent_convention,inconsistent_convention,3,1
trailing_commas__t018,trailing_commas,False,False,False,family_rule invalid meaning_change padding too_few_or_bunched wrong_task,invalid meaning_change padding scope_creep wrong_task,invalid meaning_change padding wrong_task,8,11
trailing_commas__t019,trailing_commas,False,False,False,artefact padding,padding,padding,4,3
trailing_commas__t021,trailing_commas,False,False,False,inconsistent_convention meaning_change too_few_or_bunched wrong_task,family_rule meaning_change too_few_or_bunched wrong_task,meaning_change too_few_or_bunched wrong_task,4,11
trailing_commas__t022,trailing_commas,False,False,False,fake_decision inconsistent_convention meaning_change padding scope_creep,fake_decision inconsistent_convention scope_creep,fake_decision inconsistent_convention scope_creep,5,3
trailing_commas__t024,trailing_commas,False,False,False,family_rule invalid meaning_change wrong_task,fake_decision inconsistent_convention meaning_change wrong_task,meaning_change wrong_task,4,6
trailing_commas__t025,trailing_commas,False,False,False,family_rule inconsistent_convention padding too_few_or_bunched,inconsistent_convention,inconsistent_convention,7,4
trailing_commas__t029,trailing_commas,False,False,False,inconsistent_convention padding,inconsistent_convention padding,inconsistent_convention padding,6,4
trailing_commas__t033,trailing_commas,False,False,False,artefact inconsistent_convention padding,fake_decision inconsistent_convention padding,inconsistent_convention padding,4,5
trailing_commas__t035,trailing_commas,False,False,False,inconsistent_convention meaning_change padding,inconsistent_convention meaning_change padding,inconsistent_convention meaning_change padding,5,8
trailing_commas__t037,trailing_commas,False,False,False,family_rule inconsistent_convention invalid meaning_change padding scope_creep too_few_or_bunched wrong_task,family_rule invalid scope_creep too_few_or_bunched wrong_task,family_rule invalid scope_creep too_few_or_bunched wrong_task,8,14
trailing_commas__t039,trailing_commas,False,False,False,fake_decision inconsistent_convention meaning_change padding,fake_decision inconsistent_convention meaning_change padding,fake_decision inconsistent_convention meaning_change padding,4,4
trailing_commas__t040,trailing_commas,False,False,False,inconsistent_convention padding,inconsistent_convention,inconsistent_convention,5,2
trailing_commas__t041,trailing_commas,False,False,False,family_rule inconsistent_convention invalid meaning_change scope_creep wrong_task,extra_change invalid padding scope_creep wrong_task,invalid scope_creep wrong_task,7,9
trailing_commas__t045,trailing_commas,False,False,False,inconsistent_convention invalid meaning_change,inconsistent_convention invalid meaning_change scope_creep,inconsistent_convention invalid meaning_change,5,6
trailing_commas__t046,trailing_commas,False,False,False,fake_decision invalid meaning_change padding,extra_change fake_decision inconsistent_convention,fake_decision,4,5
trailing_commas__t047,trailing_commas,False,False,False,fake_decision inconsistent_convention,inconsistent_convention,inconsistent_convention,5,9
trailing_commas__t048,trailing_commas,False,False,False,inconsistent_convention padding,inconsistent_convention padding wrong_task,inconsistent_convention padding,3,3
trailing_commas__t049,trailing_commas,False,False,False,inconsistent_convention invalid meaning_change padding,extra_change inconsistent_convention invalid padding wrong_task,inconsistent_convention invalid padding,5,10
trailing_commas__t051,trailing_commas,False,False,False,inconsistent_convention meaning_change padding,inconsistent_convention meaning_change,inconsistent_convention meaning_change,5,2
trailing_commas__t052,trailing_commas,False,False,False,inconsistent_convention padding wrong_task,padding wrong_task,padding wrong_task,5,4
trailing_commas__t053,trailing_commas,False,False,False,artefact fake_decision inconsistent_convention invalid meaning_change,inconsistent_convention meaning_change scope_creep too_few_or_bunched wrong_task,inconsistent_convention meaning_change,6,13
trailing_commas__t054,trailing_commas,False,False,False,fake_decision inconsistent_convention padding too_few_or_bunched,fake_decision inconsistent_convention invalid,fake_decision inconsistent_convention,4,4
trailing_commas__t055,trailing_commas,False,False,False,inconsistent_convention padding,inconsistent_convention,inconsistent_convention,2,1
trailing_commas__t056,trailing_commas,False,False,False,meaning_change padding,invalid meaning_change scope_creep,meaning_change,4,8
trailing_commas__t058,trailing_commas,False,False,False,inconsistent_convention padding,fake_decision family_rule,,2,2
trailing_commas__t061,trailing_commas,False,False,False,inconsistent_convention invalid meaning_change,fake_decision inconsistent_convention wrong_task,inconsistent_convention,3,3
trailing_commas__t062,trailing_commas,False,True,False,padding,,,3,0
trailing_commas__t064,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,fake_decision family_rule,fake_decision,5,6
trailing_commas__t065,trailing_commas,False,False,False,fake_decision inconsistent_convention,fake_decision inconsistent_convention,fake_decision inconsistent_convention,3,2
trailing_commas__t068,trailing_commas,False,False,False,inconsistent_convention padding wrong_task,inconsistent_convention wrong_task,inconsistent_convention wrong_task,4,3
trailing_commas__t069,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,fake_decision inconsistent_convention,fake_decision inconsistent_convention,4,2
trailing_commas__t072,trailing_commas,False,False,False,fake_decision inconsistent_convention meaning_change,fake_decision meaning_change,fake_decision meaning_change,3,3
trailing_commas__t075,trailing_commas,False,False,False,family_rule inconsistent_convention invalid meaning_change padding,extra_change family_rule inconsistent_convention invalid meaning_change padding too_few_or_bunched,family_rule inconsistent_convention invalid meaning_change padding,5,11
trailing_commas__t076,trailing_commas,False,False,False,fake_decision inconsistent_convention invalid padding,fake_decision inconsistent_convention invalid,fake_decision inconsistent_convention invalid,4,4
trailing_commas__t079,trailing_commas,False,False,False,extra_change fake_decision inconsistent_convention padding,extra_change inconsistent_convention invalid padding,extra_change inconsistent_convention padding,9,11
trailing_commas__t080,trailing_commas,False,True,False,padding,,,5,0
trailing_commas__t082,trailing_commas,False,False,False,meaning_change padding scope_creep,extra_change padding scope_creep,padding scope_creep,8,12
trailing_commas__t083,trailing_commas,False,False,False,padding wrong_task,padding wrong_task,padding wrong_task,5,8
trailing_commas__t087,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,fake_decision inconsistent_convention padding,fake_decision inconsistent_convention padding,8,11
trailing_commas__t089,trailing_commas,False,False,False,fake_decision padding too_few_or_bunched,extra_change fake_decision inconsistent_convention,fake_decision,5,10
trailing_commas__t092,trailing_commas,False,False,False,meaning_change padding,fake_decision inconsistent_convention meaning_change,meaning_change,4,3
trailing_commas__t093,trailing_commas,False,False,False,family_rule invalid meaning_change too_few_or_bunched wrong_task,family_rule invalid meaning_change scope_creep too_few_or_bunched wrong_task,family_rule invalid meaning_change too_few_or_bunched wrong_task,5,6
trailing_commas__t094,trailing_commas,False,True,False,padding,,,5,0
trailing_commas__t095,trailing_commas,False,False,False,padding,fake_decision,,6,1
trailing_commas__t096,trailing_commas,False,False,False,padding,fake_decision,,4,4
trailing_commas__t097,trailing_commas,False,True,False,padding,,,4,0
trailing_commas__t099,trailing_commas,False,False,False,fake_decision inconsistent_convention meaning_change,fake_decision inconsistent_convention meaning_change,fake_decision inconsistent_convention meaning_change,3,3
trailing_commas__t101,trailing_commas,False,False,False,padding,padding,padding,2,1
trailing_commas__t103,trailing_commas,False,False,False,fake_decision padding,invalid padding,padding,6,9
trailing_commas__t105,trailing_commas,False,False,False,inconsistent_convention invalid padding,inconsistent_convention invalid,inconsistent_convention invalid,3,3
trailing_commas__t107,trailing_commas,False,False,False,fake_decision padding too_few_or_bunched,fake_decision,fake_decision,3,1
trailing_commas__t109,trailing_commas,False,False,False,family_rule invalid meaning_change too_few_or_bunched wrong_task,family_rule meaning_change too_few_or_bunched wrong_task,family_rule meaning_change too_few_or_bunched wrong_task,5,11
trailing_commas__t110,trailing_commas,False,False,False,inconsistent_convention padding,fake_decision family_rule,,5,3
trailing_commas__t111,trailing_commas,False,False,False,family_rule meaning_change padding wrong_task,meaning_change scope_creep wrong_task,meaning_change wrong_task,4,6
trailing_commas__t112,trailing_commas,False,False,False,fake_decision inconsistent_convention padding wrong_task,fake_decision inconsistent_convention wrong_task,fake_decision inconsistent_convention wrong_task,4,3
trailing_commas__t113,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,fake_decision inconsistent_convention,fake_decision inconsistent_convention,4,2
trailing_commas__t117,trailing_commas,False,False,False,fake_decision padding,fake_decision,fake_decision,3,1
trailing_commas__t118,trailing_commas,False,False,False,fake_decision inconsistent_convention meaning_change padding too_few_or_bunched,fake_decision family_rule meaning_change,fake_decision meaning_change,6,3
trailing_commas__t119,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,inconsistent_convention invalid,inconsistent_convention,5,3
trailing_commas__t122,trailing_commas,False,False,False,inconsistent_convention meaning_change,inconsistent_convention,inconsistent_convention,4,2
trailing_commas__t126,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,fake_decision inconsistent_convention,fake_decision inconsistent_convention,3,2
trailing_commas__t128,trailing_commas,False,False,False,inconsistent_convention meaning_change padding wrong_task,fake_decision inconsistent_convention meaning_change padding wrong_task,inconsistent_convention meaning_change padding wrong_task,5,6
trailing_commas__t131,trailing_commas,False,False,False,inconsistent_convention meaning_change padding,inconsistent_convention,inconsistent_convention,5,3
trailing_commas__t133,trailing_commas,False,False,False,fake_decision family_rule meaning_change,inconsistent_convention meaning_change,meaning_change,3,2
trailing_commas__t134,trailing_commas,False,False,False,fake_decision padding,extra_change fake_decision padding,fake_decision padding,4,4
trailing_commas__t135,trailing_commas,False,False,False,family_rule inconsistent_convention,fake_decision inconsistent_convention,inconsistent_convention,4,7
trailing_commas__t137,trailing_commas,False,False,False,fake_decision inconsistent_convention invalid meaning_change,family_rule inconsistent_convention invalid meaning_change wrong_task,inconsistent_convention invalid meaning_change,4,5
trailing_commas__t138,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,inconsistent_convention padding,inconsistent_convention padding,7,8
trailing_commas__t139,trailing_commas,False,False,False,meaning_change padding,inconsistent_convention meaning_change,meaning_change,3,2
trailing_commas__t140,trailing_commas,False,False,False,artefact fake_decision invalid,fake_decision family_rule,fake_decision,3,2
trailing_commas__t142,trailing_commas,False,False,False,extra_change fake_decision inconsistent_convention padding,family_rule,,4,1
trailing_commas__t144,trailing_commas,False,False,False,inconsistent_convention padding,family_rule padding,padding,6,7
trailing_commas__t145,trailing_commas,False,False,False,padding,padding,padding,6,6
trailing_commas__t147,trailing_commas,False,False,False,fake_decision meaning_change padding,fake_decision meaning_change,fake_decision meaning_change,3,2
trailing_commas__t148,trailing_commas,False,False,False,family_rule invalid meaning_change too_few_or_bunched,family_rule invalid meaning_change too_few_or_bunched wrong_task,family_rule invalid meaning_change too_few_or_bunched,4,6
trailing_commas__t149,trailing_commas,False,False,False,extra_change fake_decision inconsistent_convention padding scope_creep,inconsistent_convention padding scope_creep,inconsistent_convention padding scope_creep,5,3
trailing_commas__t151,trailing_commas,False,False,False,family_rule inconsistent_convention meaning_change too_few_or_bunched,family_rule inconsistent_convention meaning_change,family_rule inconsistent_convention meaning_change,4,3
trailing_commas__t152,trailing_commas,False,False,False,fake_decision padding too_few_or_bunched,fake_decision inconsistent_convention,fake_decision,3,2
trailing_commas__t153,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,extra_change inconsistent_convention,inconsistent_convention,9,15
trailing_commas__t155,trailing_commas,False,False,False,family_rule inconsistent_convention invalid meaning_change padding wrong_task,inconsistent_convention invalid meaning_change padding scope_creep too_few_or_bunched wrong_task,inconsistent_convention invalid meaning_change padding wrong_task,6,12
trailing_commas__t156,trailing_commas,False,False,False,inconsistent_convention invalid meaning_change padding,extra_change inconsistent_convention invalid,inconsistent_convention invalid,5,4
trailing_commas__t158,trailing_commas,False,False,False,fake_decision inconsistent_convention padding,fake_decision inconsistent_convention,fake_decision inconsistent_convention,5,4
trailing_commas__t162,trailing_commas,False,False,False,inconsistent_convention meaning_change padding,fake_decision inconsistent_convention,inconsistent_convention,5,4
